timestamp,traffic_volume,response_time
2026-06-01 04:10:00,358.44759330862934,43.21265086556225
2026-06-01 04:15:00,597.7872272211138,43.48791692384121
2026-06-01 04:20:00,472.9628600864209,41.8758769650184
2026-06-01 04:25:00,361.0219856807331,45.998610593102924
2026-06-01 04:30:00,635.2039365974326,44.28147429325681
2026-06-01 04:35:00,709.9407520502509,56.33307066130233
01/06/2026 04:40:00,495.8751871020797,47.35593224526438
2026-06-01 04:45:00 (UTC),715.9121154603292,49.544166786798385
,509.13147286113497,52.91073910495753
2026-06-01 04:55:00,461.9544095833649,52.87861765303596
2026-06-01 05:00:00,436.95415458145226,39.311304940069675
2026-06-01 05:05:00,663.7082407992742,47.35677071270726
2026-06-01 05:10:00,,1589.7314110180998
2026-06-01 05:15:00,573.5269309974988,41.191056122873704
2026-06-01 05:20:00,444.08361649407914,40.061693285217125
2026-06-01 05:25:00,453.9693237425637,
ERR-2026-06-01 05:30:00,,52.020247884892356
2026-06-01 05:35:00,461.9963153710646,47.061591381496434
01/06/2026 05:40:00,459.5204620579707,48.48652062970583
2026-06-01 05:45:00,613.2804697174807,32.198285027068806
2026-06-01 05:50:00,659.7397293221622,50.70912531016228
2026-06-01 05:55:00 (UTC),564.4689803284233,51.205880115843435
,434.52302243760505,52.63433567956944
2026-06-01 06:05:00,448.9391500702421,64.42143878407722
2026-06-01 06:10:00,507.99152637400374,42.40292821423721
2026-06-01 06:15:00,532.0930061925658,54.87753804660354
2026-06-01 06:20:00,401.21340898602284,53.34472702582671
01/06/2026 06:25:00,572.3037939579864,54.552816589191465
2026-06-01 06:30:00,508.5513329639599,46.895823643347065
ERR-2026-06-01 06:35:00,328.42916813618706,57.6350094859715
2026-06-01 06:40:00,407.107351753927,42.70645558663294
2026-06-01 06:45:00,449.5871326348336,45.30275107367774
2026-06-01 06:50:00,492.7142311158945,48.1479333560729
01/06/2026 06:55:00,688.9278795503997,47.70582537920165
2026-06-01 07:00:00,523.8171306139628,2566.7218742342598
2026-06-01 07:05:00,415.9228110101375,52.60291456258006
2026-06-01 07:10:00,522.0630804307164,52.688388479892765
2026-06-01 07:15:00,464.7912252546119,63.217509205024385
2026-06-01 07:20:00,532.4758239533542,47.92068859095549
2026-06-01 07:25:00,558.0567687035615,60.5622718698494
ERR-2026-06-01 07:30:00,620.9230647223937,39.35475941425164
2026-06-01 07:35:00,497.5713504329974,48.71716744263361
2026-06-01 07:40:00,663.8960527599834,49.329608781215484
2026-06-01 07:45:00,590.8022662536191,36.917223158595746
2026-06-01 07:50:00,,50.45026541734868
2026-06-01 07:55:00,720.9855665748464,51.15799266520657
2026-06-01 08:00:00,532.6994513270098,55.97344338595198
2026-06-01 08:05:00,416.4875496027765,54.821248501549555
,665.2913051230422,37.225217928551174
ERR-2026-06-01 08:15:00,707.7777585198445,61.959423904724545
,496.69747362804395,45.37544993912574
2026-06-01 08:25:00,449.63497396244037,43.95167841484619
2026-06-01 08:30:00,482.7625042546338,54.90258486533263
2026-06-01 08:35:00,571.47317275177,58.510618461252044
2026-06-01 08:40:00,627.7856655030514,45.27871230397255
2026-06-01 08:45:00,557.0487330863574,2991.377281421346
2026-06-01 08:50:00,510.172320847177,59.1113585886256
2026-06-01 08:55:00,649.8011770304428,40.69366908155709
2026-06-01 09:00:00,468.7163526948478,22.014089941053246
01/06/2026 09:05:00,603.0919338366907,55.37740749336062
2026-06-01 09:10:00,471.19372016487216,59.150084339237125
2026-06-01 09:15:00 (UTC),543.1022958010893,34.056672481885315
2026-06-01 09:20:00,488.64374352095484,49.79796091237158
2026-06-01 09:25:00,494.41478173471893,45.019590222515355
2026-06-01 09:30:00,462.26134825377903,51.286294296419314
2026-06-01 09:35:00,634.4854031180695,29.31544991646476
2026-06-01 09:40:00,426.7073961891465,37.32683403945994
2026-06-01 09:45:00 (UTC),425.97677474512915,54.48729889506651
2026-06-01 09:50:00,712.0993565845109,48.66779943492916
2026-06-01 09:55:00,597.7847564654331,65.04515862784379
2026-06-01 10:00:00,261.4886301306964,1465.7411550576508
2026-06-01 10:05:00,443.47412607895967,40.36988846453537
2026-06-01 10:10:00,318.8010662437946,57.194026287636305
ERR-2026-06-01 10:15:00,404.9309306584745,67.08429932974154
2026-06-01 10:20:00,186.14853337659605,49.27723186399118
2026-06-01 10:25:00,486.3010422306058,54.02807705416494
2026-06-01 10:30:00,385.80581808386887,58.25381005215236
2026-06-01 10:35:00,505.99052567964384,48.3317860518518
,337.4878741117475,28.84825409371121
2026-06-01 10:45:00,508.291185317204,55.55888292889588
2026-06-01 10:50:00,458.50837218796727,57.997571119439485
2026-06-01 10:55:00,650.1952965188595,64.63159578326315
ERR-2026-06-01 11:00:00,641.1356861745625,38.99759448278413
2026-06-01 11:05:00,578.5345603010283,
2026-06-01 11:10:00,467.33862193387876,43.109218667235595
2026-06-01 11:15:00,698.5380395260294,48.320861159645006
2026-06-01 11:20:00,344.6964722160179,55.38399357639552
2026-06-01 11:25:00,359.64413704363375,38.78899706968046
2026-06-01 11:30:00,491.6216900110935,59.49255732462845
2026-06-01 11:35:00,725.4038108921119,58.98800354882869
2026-06-01 11:40:00,,59.273728639132315
2026-06-01 11:45:00,481.67547567907184,46.89678412766646
2026-06-01 11:50:00,355.80896438881905,27.649848796080345
2026-06-01 11:55:00,594.5929585270378,66.01280713483948
2026-06-01 12:00:00,,44.07112130849493
,578.907520139991,57.176152856728045
2026-06-01 12:10:00,437.0779327152638,51.216819265099275
2026-06-01 12:15:00,429.32932316269944,61.287340209433495
01/06/2026 12:20:00,370.6877749595029,49.487058890675236
2026-06-01 12:25:00,508.38725017609335,50.68771746989692
2026-06-01 12:30:00,,51.799111320301826
2026-06-01 12:35:00,382.2583494750711,
ERR-2026-06-01 12:40:00,457.6309283089324,
2026-06-01 12:45:00,451.08438248157836,68.75626224180135
2026-06-01 12:50:00,446.2021471178045,49.29323115368182
2026-06-01 12:55:00,546.6444596840262,55.7508396676633
2026-06-01 13:00:00,507.9047802150279,1010.6943750861203
2026-06-01 13:05:00,471.1843969488882,49.921538661638934
2026-06-01 13:10:00,518.3012928311482,40.039660431997355
2026-06-01 13:15:00,400.8472958895368,39.72184994685514
2026-06-01 13:20:00,510.5278623909678,45.502620588691585
2026-06-01 13:25:00,515.0602492844633,53.333470059662986
2026-06-01 13:30:00,349.69531406425193,54.37913539320233
2026-06-01 13:35:00,599.5693754370362,61.29862406769675
01/06/2026 13:40:00,411.85662947730043,34.63375551092283
2026-06-01 13:45:00,509.0309799206435,52.21702292585653
2026-06-01 13:50:00,616.441174053527,56.15673709467024
2026-06-01 13:55:00 (UTC),592.5676757713869,2243.009765307207
,503.43333885688355,25.831404261099106
2026-06-01 14:05:00,,46.28018328963354
2026-06-01 14:10:00,594.7511908575567,58.137234876229655
,567.469497780862,41.875435190508995
2026-06-01 14:20:00,438.163497995587,38.13708984189273
2026-06-01 14:25:00,420.51063529983094,55.6389932168256
2026-06-01 14:30:00,292.7644818304002,52.991678607527696
2026-06-01 14:35:00 (UTC),515.4031841683587,52.30492309709692
2026-06-01 14:40:00,491.7302254981601,43.537015309200996
2026-06-01 14:45:00,613.6191374642542,36.85333617728166
2026-06-01 14:50:00,535.9055093480366,59.49442675563213
ERR-2026-06-01 14:55:00,633.422919417269,83.37381912482306
2026-06-01 15:00:00,430.2635772083829,
ERR-2026-06-01 15:05:00,613.8150330967618,60.20231801370717
2026-06-01 15:10:00,447.10836208953447,48.28778381253739
2026-06-01 15:15:00,577.7596061792273,53.17155712429637
2026-06-01 15:20:00,354.12416074693067,49.402716708967056
2026-06-01 15:25:00,523.5135299366189,71.95215588401614
2026-06-01 15:30:00,301.531205855409,41.97957215624255
2026-06-01 15:35:00,473.28625140582454,43.985532483799446
2026-06-01 15:40:00,544.0353993877914,50.76178591062323
2026-06-01 15:45:00,447.90314487689045,55.67456843952323
01/06/2026 15:50:00,394.9562371244033,63.34914868709758
2026-06-01 15:55:00,584.6118469295934,54.91651574697782
2026-06-01 16:00:00,9716.902392284406,52.25495853664527
2026-06-01 16:05:00,451.04293529693285,45.58243980229837
2026-06-01 16:10:00,504.1895921154277,55.12446170131429
2026-06-01 16:15:00,763.6669141945588,
2026-06-01 16:20:00,615.3502849781544,52.020678601557485
2026-06-01 16:25:00,616.257366818784,47.82023094419447
2026-06-01 16:30:00,543.5546318992364,40.17439060723937
2026-06-01 16:35:00,516.6485272577147,65.58671083954863
2026-06-01 16:40:00,260.3917711669584,40.20344181748635
01/06/2026 16:45:00,432.1019653536868,46.06060385740278
2026-06-01 16:50:00 (UTC),451.94255867975255,34.150863307870196
2026-06-01 16:55:00,312.5107935952467,48.32037843238672
2026-06-01 17:00:00,384.2584209784566,54.335744624532104
,301.9163529077366,40.93294426405211
ERR-2026-06-01 17:10:00,496.16761643026274,
2026-06-01 17:15:00,581.8765970848816,46.24975027047702
,610.6774518624329,48.433034489200764
2026-06-01 17:25:00 (UTC),541.4784462079241,47.64813307325627
2026-06-01 17:30:00,403.6603658801431,65.85227268902152
2026-06-01 17:35:00,306.79348414800404,53.34932671140762
2026-06-01 17:40:00,6770.294643478219,52.564209095420985
2026-06-01 17:45:00,373.10174227455013,53.29946682488661
2026-06-01 17:50:00,411.1140301964325,53.23583505880874
2026-06-01 17:55:00,484.0251502008413,45.56815131372859
2026-06-01 18:00:00,,40.64426024800596
2026-06-01 18:05:00,,74.71384049477336
2026-06-01 18:10:00,476.7726497200527,48.53797490947775
2026-06-01 18:15:00,,50.216258653241475
2026-06-01 18:20:00,614.0250552671205,50.45267643345397
2026-06-01 18:25:00,5750.680066082083,42.43002749324558
01/06/2026 18:30:00,541.8704578292368,51.78458632848072
2026-06-01 18:35:00,498.6026771523927,37.21031076495896
2026-06-01 18:40:00,466.6513719030305,57.15912464250295
2026-06-01 18:45:00,588.525632086596,
2026-06-01 18:50:00,587.9014154557008,61.28243853383209
2026-06-01 18:55:00,405.35092040115717,55.17364577840502
2026-06-01 19:00:00,481.7839416142076,53.937628250329965
2026-06-01 19:05:00,528.1211682584066,42.06240479321337
2026-06-01 19:10:00,472.69932519774153,50.70192871133573
2026-06-01 19:15:00,558.5021332287798,57.55598195558011
2026-06-01 19:20:00,528.1192017910275,51.16557643473604
2026-06-01 19:25:00,683.2561240356013,36.42413160502347
2026-06-01 19:30:00 (UTC),346.97208640702127,59.85447071609785
2026-06-01 19:35:00,,57.55886174815476
2026-06-01 19:40:00,409.14974884878086,34.99334889980749
,560.4107455439045,51.25848390805486
2026-06-01 19:50:00,338.2828109954455,
2026-06-01 19:55:00 (UTC),534.6312710224887,44.0042937269953
2026-06-01 20:00:00,436.9951568651659,36.74968683950645
2026-06-01 20:05:00,426.5838133878986,39.25264173947694
2026-06-01 20:10:00,355.35017964593123,48.91113990802476
2026-06-01 20:15:00,453.4924053798994,59.30618144963566
,608.4500530290926,39.1270141689551
2026-06-01 20:25:00,497.48113164705205,39.20244448548253
2026-06-01 20:30:00,562.7680417874475,46.965717267574114
2026-06-01 20:35:00,666.4641821966275,56.87638556837645
2026-06-01 20:40:00,526.3755584822576,67.53802040337834
2026-06-01 20:45:00,444.12004279376595,50.879156348050074
2026-06-01 20:50:00,546.725221518279,43.252317455273555
2026-06-01 20:55:00,-971.4843050126076,42.03638937864844
2026-06-01 21:00:00,449.55773167028303,2928.8724867738665
2026-06-01 21:05:00,348.0107200381015,37.37137173045673
2026-06-01 21:10:00 (UTC),592.6257491084392,
2026-06-01 21:15:00,461.39974243505606,63.17666196572375
2026-06-01 21:20:00,518.2098245815862,48.41686720438243
2026-06-01 21:25:00,396.40380713933604,39.18931801545594
2026-06-01 21:30:00,543.5947629715472,55.292171797481025
01/06/2026 21:35:00,423.8058761864916,51.03957639379652
2026-06-01 21:40:00,485.8291278298176,54.704064701444395
2026-06-01 21:45:00,587.7826031239126,55.786208338407754
ERR-2026-06-01 21:50:00,579.075931223253,55.17768928250898
2026-06-01 21:55:00,497.79699274830597,52.96031925201599
2026-06-01 22:00:00,323.18689672932817,1337.9900403885222
2026-06-01 22:05:00,799.2810570060642,63.49063922972131
2026-06-01 22:10:00,674.5858970273136,42.16571626920584
2026-06-01 22:15:00,572.2674824888298,47.343394528675454
2026-06-01 22:20:00,424.67962184090294,57.93754238517914
2026-06-01 22:25:00,488.6407838298035,49.27186722157417
2026-06-01 22:30:00,445.6579570223483,37.36311619011164
2026-06-01 22:35:00,626.3855939096388,53.32850177782908
2026-06-01 22:40:00,9178.339033585613,2718.419437326634
2026-06-01 22:45:00,421.5836141640167,71.20352053476785
2026-06-01 22:50:00,452.9244900875218,59.93291141560495
2026-06-01 22:55:00,612.1188142569905,61.5961747503017
2026-06-01 23:00:00,660.0097846820479,50.416854544427906
2026-06-01 23:05:00,652.8331563486246,53.105221087753996
2026-06-01 23:10:00,575.7032065053977,
2026-06-01 23:15:00,474.7375131197363,41.61920339111743
2026-06-01 23:20:00,175.84861746708793,40.88246266927444
2026-06-01 23:25:00,,71.36602519082058
2026-06-01 23:30:00,499.81712411558993,53.96863505245801
01/06/2026 23:35:00,513.9982096321354,36.773087143615044
2026-06-01 23:40:00,505.38973470332064,59.61486586507111
,367.37378380508426,76.23184670544751
2026-06-01 23:50:00,,34.643461713417466
2026-06-01 23:55:00,,56.002849843661686
2026-06-02 00:00:00,568.2338782059659,38.77327591351548
2026-06-02 00:05:00,594.6577003573386,
,560.4051644921623,1403.0033904536526
,458.9970588461089,
2026-06-02 00:20:00,492.916315208391,54.437438136876196
2026-06-02 00:25:00,509.1124867253377,36.153845987707506
ERR-2026-06-02 00:30:00,510.7699449106618,54.44063863643653
2026-06-02 00:35:00,599.821765597173,45.35172531086003
2026-06-02 00:40:00,564.3668753022491,67.23145314094914
corrupted_timestamp,707.7343439569953,35.76223962068729
2026-06-02 00:50:00,720.6468979884672,59.08496771520361
02/06/2026 00:55:00,507.9649582613925,49.00029119142335
02/06/2026 01:00:00,116.33444515406308,62.93638196738841
2026-06-02 01:05:00,623.6832466127266,63.16628053187041
2026-06-02 01:10:00,445.96236610129455,47.48382024206483
2026-06-02 01:15:00,419.85160781689933,49.55315490569696
2026-06-02 01:20:00,460.1554725010633,59.08742181213749
2026-06-02 01:25:00,455.33569531853936,55.21960704821003
2026-06-02 01:30:00,561.2269810105392,48.82692972860705
2026-06-02 01:35:00,344.0564220873774,41.66609811117269
2026-06-02 01:40:00,392.2279254208398,
2026-06-02 01:45:00,534.3158554197416,38.889076819925556
2026-06-02 01:50:00,562.2944030413308,56.482424138974466
02/06/2026 01:55:00,564.1541644936012,61.105813052562446
,421.2963721066701,41.73791939334335
2026-06-02 02:05:00,402.173435073376,45.827535901723344
2026-06-02 02:10:00,,43.69378873849459
2026-06-02 02:15:00,523.9872752284725,60.53886863126375
2026-06-02 02:20:00,648.547736927255,50.54707777031193
2026-06-02 02:25:00 (UTC),295.256281422925,46.339649531975695
2026-06-02 02:30:00 (UTC),477.9271243041633,56.47533151782951
2026-06-02 02:35:00,366.73215589747963,45.192498358410404
2026-06-02 02:40:00,334.775732264651,47.96230092240232
2026-06-02 02:45:00,596.6956645344817,38.85049068182966
2026-06-02 02:50:00,554.4624574499338,58.38647223331942
2026-06-02 02:55:00,,39.080437703185666
2026-06-02 03:00:00,592.1025839730994,64.32941877138931
2026-06-02 03:05:00,452.0281103233864,52.38985935672674
2026-06-02 03:10:00,456.73624836664715,48.43284157927812
2026-06-02 03:15:00,718.5730616722574,49.86901907184621
2026-06-02 03:20:00,475.3428945740426,67.09951900852418
2026-06-02 03:25:00,573.5132113054091,36.538414752489146
2026-06-02 03:30:00,500.6381540963315,37.27946630507851
2026-06-02 03:35:00,315.1741469921585,59.5939052663621
,295.5370996198732,40.786486676211716
ERR-2026-06-02 03:45:00,,
,605.6101251669988,45.56923397047442
,578.8291656636004,61.25471961904257
2026-06-02 04:00:00,591.4077164224034,58.09546244130504
2026-06-02 04:05:00,401.2953821063685,48.58819865897397
2026-06-02 04:10:00,661.5872490122314,54.00515831305355
02/06/2026 04:15:00,403.51066998136156,53.76330556695522
2026-06-02 04:20:00,521.2824398669969,39.97474746836727
2026-06-02 04:25:00,498.96477100922635,
2026-06-02 04:30:00 (UTC),482.6126179685414,29.63305682971473
2026-06-02 04:35:00,633.8592138295606,64.90598491514994
2026-06-02 04:40:00,429.48894798340393,43.29911381630235
2026-06-02 04:45:00,365.03947442880724,50.135889015292946
2026-06-02 04:50:00,501.9995486206419,55.38908275791684
,460.0173265713473,
2026-06-02 05:00:00,837.7382919082646,41.52404045076106
2026-06-02 05:05:00,567.6507476439975,40.79078300925683
2026-06-02 05:10:00,459.0659424781376,21.031864942765814
2026-06-02 05:15:00,,49.34860976370962
2026-06-02 05:20:00,311.9711589431215,73.37159957431257
2026-06-02 05:25:00 (UTC),397.4780914262567,44.70560013586952
02/06/2026 05:30:00,511.4941771759132,44.97875275304429
2026-06-02 05:35:00,642.7328651594769,46.301876676839804
,612.1689142387919,53.116094418200284
2026-06-02 05:45:00,522.9094831646379,58.81445932274659
2026-06-02 05:50:00,467.6832334297515,41.655158612310785
2026-06-02 05:55:00,526.8812356412154,54.62574648724167
2026-06-02 06:00:00,448.1362002515424,49.142528952418196
2026-06-02 06:05:00,671.8363995763875,52.9887900447077
2026-06-02 06:10:00,481.080981872492,54.51291542032633
2026-06-02 06:15:00,491.3662141753273,40.25197216420615
2026-06-02 06:20:00,278.41775749793317,44.739233537893256
2026-06-02 06:25:00,480.4565153477236,54.6236079258159
2026-06-02 06:30:00,583.6484137964941,48.59815384877633
2026-06-02 06:35:00,393.2277422961455,57.922385081290926
2026-06-02 06:40:00 (UTC),424.92796655071874,47.77605890563109
02/06/2026 06:45:00,579.2711017733665,60.104779208862915
ERR-2026-06-02 06:50:00,352.33427764819464,30.37408162571316
,,53.23344632729204
02/06/2026 07:00:00,446.7856109826898,37.103431727616915
2026-06-02 07:05:00,461.1431779508797,61.21373150943711
02/06/2026 07:10:00,387.6121594874406,48.5064005745236
2026-06-02 07:15:00,537.8046260427883,46.594961445258164
2026-06-02 07:20:00,745.987198502938,41.737822599624415
,578.1497239460632,2004.2330683822274
2026-06-02 07:30:00,413.5714738059464,55.68143036103285
2026-06-02 07:35:00,613.5620585491477,47.18470946297225
ERR-2026-06-02 07:40:00,468.33204540657505,56.65434177107528
2026-06-02 07:45:00,637.448498142756,52.20622382906652
2026-06-02 07:50:00,580.6676402164363,50.85960833129291
2026-06-02 07:55:00,205.6858434528267,57.82877515171769
2026-06-02 08:00:00,,68.11347988736884
2026-06-02 08:05:00,8222.864756600293,52.818941149927824
2026-06-02 08:10:00,515.1657272145018,52.83434883912146
2026-06-02 08:15:00 (UTC),397.624405229215,59.18611261750369
2026-06-02 08:20:00,436.6410484506187,40.47533025392582
2026-06-02 08:25:00,309.376337991062,48.16922894824328
2026-06-02 08:30:00,,46.13914959295393
2026-06-02 08:35:00,721.0689726015764,53.00396641911913
2026-06-02 08:40:00,580.4933390732326,52.16940141929961
2026-06-02 08:45:00,719.0417001188423,1633.8797792720368
2026-06-02 08:50:00,588.239708978998,64.99187173720398
2026-06-02 08:55:00,602.7479343352692,34.85186375298796
2026-06-02 09:00:00,697.4078687745024,53.57267771661046
2026-06-02 09:05:00,537.7263259342226,57.081898367227964
2026-06-02 09:10:00,481.27726784931195,50.840513477132774
2026-06-02 09:15:00,603.2657516622012,
ERR-2026-06-02 09:20:00,645.3840237121885,63.787154528661006
2026-06-02 09:25:00,452.0035357287791,53.30159164632864
2026-06-02 09:30:00,427.8430917659971,
2026-06-02 09:35:00,513.885603243088,59.76022269212699
2026-06-02 09:40:00,,54.677419839592666
2026-06-02 09:45:00,579.8091048661562,43.56338201403998
2026-06-02 09:50:00,357.5832399812401,42.36533619011867
,691.1606067063321,42.03869243336761
2026-06-02 10:00:00,435.88350706031497,61.8375205050108
02/06/2026 10:05:00,473.49350031114204,55.89468158679542
2026-06-02 10:10:00,409.734564001218,59.56228740499316
2026-06-02 10:15:00,769.8328835937087,52.04498073918586
2026-06-02 10:20:00,524.2070670287967,43.18448598546474
2026-06-02 10:25:00,414.90249193184354,42.05663545431007
2026-06-02 10:30:00,586.3923549962446,60.73148687769115
2026-06-02 10:35:00,576.9135779310033,54.46228951164928
2026-06-02 10:40:00,481.2272976420116,47.34306523273479
2026-06-02 10:45:00,,50.21354418937756
2026-06-02 10:50:00,417.47080391691355,59.98087646039872
2026-06-02 10:55:00,450.7081725050748,55.631844539677516
2026-06-02 11:00:00,298.9783345433937,49.0773107733048
2026-06-02 11:05:00,367.60489157804375,49.5375056795763
02/06/2026 11:10:00,680.7630805670685,44.09489222426523
2026-06-02 11:15:00,,50.231537783599855
02/06/2026 11:20:00,506.5788648648963,47.121453487275396
2026-06-02 11:25:00,666.2931447189837,49.49863406151052
2026-06-02 11:30:00,483.9925513391695,44.58437361573878
2026-06-02 11:35:00,475.6589697432092,36.60271343226147
2026-06-02 11:40:00,505.65106484655564,59.537995398718785
ERR-2026-06-02 11:45:00,487.50784046764346,55.7311990114901
ERR-2026-06-02 11:50:00,,47.345278225309265
2026-06-02 11:55:00,614.3398107149553,46.781893539292895
2026-06-02 12:00:00,515.0135653956203,36.112539385899744
ERR-2026-06-02 12:05:00,,60.65878247370094
02/06/2026 12:10:00,-496.16042423010055,62.53949921470371
2026-06-02 12:15:00,538.8185795654733,49.120117569144824
02/06/2026 12:20:00,402.9728674091761,53.26782146185589
2026-06-02 12:25:00,364.7134111035961,40.1129843042874
2026-06-02 12:30:00,514.8780634807305,50.85598674277824
02/06/2026 12:35:00,482.8743695175066,43.119984427496064
02/06/2026 12:40:00,508.7391428920122,43.154638573545085
2026-06-02 12:45:00,498.3945960751414,47.1140294551988
2026-06-02 12:50:00,758.3573660166567,
2026-06-02 12:55:00,366.9773744358662,48.717336845714705
2026-06-02 13:00:00,301.00537301788756,60.56646330723382
2026-06-02 13:05:00,533.237683351961,28.880317248142493
2026-06-02 13:10:00,462.35774454118047,44.66730374268144
2026-06-02 13:15:00,531.6067869729951,56.317605869183275
2026-06-02 13:20:00,,51.94718324753867
02/06/2026 13:25:00,628.4104695178897,42.20245471392002
2026-06-02 13:30:00,349.27741796160615,71.05201089313846
2026-06-02 13:35:00,444.3282102142837,
2026-06-02 13:40:00,542.8761258880763,49.84493894370296
2026-06-02 13:45:00,577.0463595687227,
ERR-2026-06-02 13:50:00,,47.488825333267776
2026-06-02 13:55:00,595.5703971113867,38.72679942984173
,494.3211404113723,54.006463502853556
2026-06-02 14:05:00,410.95642470573387,55.75560720787581
02/06/2026 14:10:00,443.5710147280981,59.853229126838954
ERR-2026-06-02 14:15:00,440.7297177042893,53.994218092846076
ERR-2026-06-02 14:20:00,565.5233628513761,52.28759507394341
2026-06-02 14:25:00,525.699744558583,39.92451659550634
2026-06-02 14:30:00,367.6350429157821,37.77515285941587
2026-06-02 14:35:00,456.4098530909567,29.79226868526995
2026-06-02 14:40:00,587.754755345142,50.808838694231646
2026-06-02 14:45:00,,58.63267588125193
2026-06-02 14:50:00,556.8644616012771,61.51675787164106
2026-06-02 14:55:00,538.2921710057263,58.37606892609635
2026-06-02 15:00:00,662.643073460886,46.328004006629456
2026-06-02 15:05:00,523.604306382437,68.59152216856295
,461.3977202129302,40.51205475919883
2026-06-02 15:15:00,408.42449588664397,40.04502077880946
,524.9609458209712,57.66704612736842
2026-06-02 15:25:00,255.9295985224916,64.06239765768564
2026-06-02 15:30:00,481.5710998167288,67.92649069880916
2026-06-02 15:35:00,479.4160140078656,59.97106632958667
02/06/2026 15:40:00,363.5529146382719,57.34600186968008
2026-06-02 15:45:00,407.17341613440044,58.12826272351802
2026-06-02 15:50:00,580.9657530148241,47.21879745817202
2026-06-02 15:55:00,523.0711749074962,41.98720171201034
2026-06-02 16:00:00,510.1788333707328,52.74706862733408
2026-06-02 16:05:00,,33.043379766804364
2026-06-02 16:10:00,509.26275879489236,46.91665270472777
2026-06-02 16:15:00,,44.69281000394215
2026-06-02 16:20:00,512.3429181703649,55.83271659656489
2026-06-02 16:25:00,354.17868861812497,52.201308037285315
,663.012996487441,
2026-06-02 16:35:00,537.0340267328845,58.22285843866195
2026-06-02 16:40:00,441.07462692049324,43.608837929444704
2026-06-02 16:45:00,374.65982817049814,56.72511329048112
2026-06-02 16:50:00,539.5914220958045,
2026-06-02 16:55:00,488.28279950256245,
2026-06-02 17:00:00,657.4146786032409,42.5383306398946
2026-06-02 17:05:00 (UTC),,
2026-06-02 17:10:00,416.26192103175333,63.42975638077256
2026-06-02 17:15:00,589.5796218235928,53.89537516152876
2026-06-02 17:20:00,592.5281892716831,48.06898907732877
02/06/2026 17:25:00,516.8651367610196,60.163908214794816
2026-06-02 17:30:00,567.6357047674908,64.73264705816267
2026-06-02 17:35:00,496.2312879257762,40.00285547503344
2026-06-02 17:40:00,523.3865101009247,42.86252061491509
2026-06-02 17:45:00,616.4990882563923,
2026-06-02 17:50:00,,53.065930301075774
2026-06-02 17:55:00,483.0725561667375,31.388731752232133
